date,open,high,low,close,volume
2023-01-02,100.0,100.5,99.5,100.0,3363
2023-01-03,100.00147618402897,100.50147618402897,99.50147618402897,100.00147618402897,4030
2023-01-04,100.35982321063625,100.85982321063625,99.85982321063625,100.35982321063625,2289
2023-01-05,99.99487546313796,100.49487546313796,99.49487546313796,99.99487546313796,3885
2023-01-06,98.92667771031543,99.42667771031543,98.42667771031543,98.92667771031543,1822
2023-01-09,98.48840499707782,98.98840499707782,97.98840499707782,98.48840499707782,2779
2023-01-10,97.4495886313743,97.9495886313743,96.9495886313743,97.4495886313743,1588
2023-01-11,97.7768020913538,98.2768020913538,97.2768020913538,97.7768020913538,2512
2023-01-12,99.60738017688386,100.10738017688386,99.10738017688386,99.60738017688386,2361
2023-01-13,99.05599433693388,99.55599433693388,98.55599433693388,99.05599433693388,2679
2023-01-16,98.40582502345657,98.90582502345657,97.90582502345657,98.40582502345657,2905
2023-01-17,99.15305298133316,99.65305298133316,98.65305298133316,99.15305298133316,1133
2023-01-18,99.66601209299192,100.16601209299192,99.16601209299192,99.66601209299192,2369
2023-01-19,99.82590798249021,100.32590798249021,99.32590798249021,99.82590798249021,4377
2023-01-20,98.72675553059135,99.22675553059135,98.22675553059135,98.72675553059135,2733
2023-01-23,98.81897779057628,99.31897779057628,98.31897779057628,98.81897779057628,3169
2023-01-24,99.7714438448686,100.2714438448686,99.2714438448686,99.7714438448686,1411
2023-01-25,98.18124200363964,98.68124200363964,97.68124200363964,98.18124200363964,2550
2023-01-26,97.81397889002741,98.31397889002741,97.31397889002741,97.81397889002741,4879
2023-01-27,95.75111371326365,96.25111371326365,95.25111371326365,95.75111371326365,3192
2023-01-30,94.62855705419531,95.12855705419531,94.12855705419531,94.62855705419531,1080
2023-01-31,92.9556193034257,93.4556193034257,92.4556193034257,92.9556193034257,3886
2023-02-01,93.37794801579352,93.87794801579352,92.87794801579352,93.37794801579352,4079
2023-02-02,92.51921743648172,93.01921743648172,92.01921743648172,92.51921743648172,2525
2023-02-03,93.5928129234196,94.0928129234196,93.0928129234196,93.5928129234196,1127
2023-02-06,94.42163293502671,94.92163293502671,93.92163293502671,94.42163293502671,4322
2023-02-07,94.75515250796809,95.25515250796809,94.25515250796809,94.75515250796809,2009
2023-02-08,92.25952560418668,92.75952560418668,91.75952560418668,92.25952560418668,4677
2023-02-09,92.38714156875206,92.88714156875206,91.88714156875206,92.38714156875206,2453
2023-02-10,93.09022627739557,93.59022627739557,92.59022627739557,93.09022627739557,2549
2023-02-13,93.91717443286,94.41717443286,93.41717443286,93.91717443286,4173
2023-02-14,92.68929407096752,93.18929407096752,92.18929407096752,92.68929407096752,1551
2023-02-15,92.84706073263006,93.34706073263006,92.34706073263006,92.84706073263006,1118
2023-02-16,92.38813176569907,92.88813176569907,91.88813176569907,92.38813176569907,4041
2023-02-17,92.17871390181844,92.67871390181844,91.67871390181844,92.17871390181844,4703
2023-02-20,94.2339208596999,94.7339208596999,93.7339208596999,94.2339208596999,4971
2023-02-21,93.84148716333162,94.34148716333162,93.34148716333162,93.84148716333162,1514
2023-02-22,94.41831240106384,94.91831240106384,93.91831240106384,94.41831240106384,1591
2023-02-23,96.03774900181728,96.53774900181728,95.53774900181728,96.03774900181728,2354
2023-02-24,95.73365358234358,96.23365358234358,95.23365358234358,95.73365358234358,3850
2023-02-27,96.02624588460823,96.52624588460823,95.52624588460823,96.02624588460823,4648
2023-02-28,96.55617826804678,97.05617826804678,96.05617826804678,96.55617826804678,4301
2023-03-01,96.97709857034818,97.47709857034818,96.47709857034818,96.97709857034818,2497
2023-03-02,95.80932172161212,96.30932172161212,95.30932172161212,95.80932172161212,4682
2023-03-03,96.31975782590332,96.81975782590332,95.81975782590332,96.31975782590332,2025
2023-03-06,98.31837014940284,98.81837014940284,97.81837014940284,98.31837014940284,1493
2023-03-07,96.62995952070837,97.12995952070837,96.12995952070837,96.62995952070837,2739
2023-03-08,97.99822279426346,98.49822279426346,97.49822279426346,97.99822279426346,1367
2023-03-09,98.341625345673,98.841625345673,97.841625345673,98.341625345673,3714
2023-03-10,97.73769833817703,98.23769833817703,97.23769833817703,97.73769833817703,4951
2023-03-13,100.36442835997023,100.86442835997023,99.86442835997023,100.36442835997023,1428
2023-03-14,101.24269717847487,101.74269717847487,100.74269717847487,101.24269717847487,1467
2023-03-15,99.67928077810112,100.17928077810112,99.17928077810112,99.67928077810112,1714
2023-03-16,99.80077217481676,100.30077217481676,99.30077217481676,99.80077217481676,1707
2023-03-17,100.5127224577393,101.0127224577393,100.0127224577393,100.5127224577393,3139
2023-03-20,100.23491166154447,100.73491166154447,99.73491166154447,100.23491166154447,3299
2023-03-21,101.03091281602428,101.53091281602428,100.53091281602428,101.03091281602428,4802
2023-03-22,100.84800075024255,101.34800075024255,100.34800075024255,100.84800075024255,2785
2023-03-23,101.56389774821947,102.06389774821947,101.06389774821947,101.56389774821947,4707
2023-03-24,103.1337350833849,103.6337350833849,102.6337350833849,103.1337350833849,4001
2023-03-27,102.00956687383963,102.50956687383963,101.50956687383963,102.00956687383963,4419
2023-03-28,102.0523765189232,102.5523765189232,101.5523765189232,102.0523765189232,1762
2023-03-29,101.29116977518478,101.79116977518478,100.79116977518478,101.29116977518478,2817
2023-03-30,101.3147748911373,101.8147748911373,100.8147748911373,101.3147748911373,4657
2023-03-31,99.7586639686034,100.2586639686034,99.2586639686034,99.7586639686034,4005
2023-04-03,99.08763565593985,99.58763565593985,98.58763565593985,99.08763565593985,1868
2023-04-04,98.94343692298047,99.44343692298047,98.44343692298047,98.94343692298047,4383
2023-04-05,100.1276098772029,100.6276098772029,99.6276098772029,100.1276098772029,4076
2023-04-06,101.48911529842758,101.98911529842758,100.98911529842758,101.48911529842758,1585
2023-04-07,99.75197041760372,100.25197041760372,99.25197041760372,99.75197041760372,1270
2023-04-10,98.82320253665888,99.32320253665888,98.32320253665888,98.82320253665888,2035
2023-04-11,99.71716639008109,100.21716639008109,99.21716639008109,99.71716639008109,2893
2023-04-12,97.35454601006359,97.85454601006359,96.85454601006359,97.35454601006359,1614
2023-04-13,97.06328757111439,97.56328757111439,96.56328757111439,97.06328757111439,1130
2023-04-14,97.24021450319884,97.74021450319884,96.74021450319884,97.24021450319884,1440
2023-04-17,99.02461102562314,99.52461102562314,98.52461102562314,99.02461102562314,2255
2023-04-18,99.94943460374574,100.44943460374574,99.44943460374574,99.94943460374574,2559
2023-04-19,99.56183503910454,100.06183503910454,99.06183503910454,99.56183503910454,2248
2023-04-20,99.16336046227413,99.66336046227413,98.66336046227413,99.16336046227413,2788
2023-04-21,98.9467899354252,99.4467899354252,98.4467899354252,98.9467899354252,3878
2023-04-24,100.88034622243008,101.38034622243008,100.38034622243008,100.88034622243008,1991
2023-04-25,100.27868166909964,100.77868166909964,99.77868166909964,100.27868166909964,2820
2023-04-26,99.88639703615199,100.38639703615199,99.38639703615199,99.88639703615199,3915
2023-04-27,100.32086421327912,100.82086421327912,99.82086421327912,100.32086421327912,1227
2023-04-28,100.14385325784745,100.64385325784745,99.64385325784745,100.14385325784745,4759
2023-05-01,99.89272685850385,100.39272685850385,99.39272685850385,99.89272685850385,4981
2023-05-02,98.5665736008722,99.0665736008722,98.0665736008722,98.5665736008722,2160
2023-05-03,98.69609047913872,99.19609047913872,98.19609047913872,98.69609047913872,4554
2023-05-04,98.29418396365554,98.79418396365554,97.79418396365554,98.29418396365554,2011
2023-05-05,99.86411889871826,100.36411889871826,99.36411889871826,99.86411889871826,4665
2023-05-08,100.66141321208782,101.16141321208782,100.16141321208782,100.66141321208782,3640
2023-05-09,100.56629955526712,101.06629955526712,100.06629955526712,100.56629955526712,1986
2023-05-10,101.31172682766122,101.81172682766122,100.81172682766122,101.31172682766122,1247
2023-05-11,100.77271068283932,101.27271068283932,100.27271068283932,100.77271068283932,2576
2023-05-12,101.95799124466772,102.45799124466772,101.45799124466772,101.95799124466772,3977
2023-05-15,101.755712647395,102.255712647395,101.255712647395,101.755712647395,1908
2023-05-16,102.280200207672,102.780200207672,101.780200207672,102.280200207672,3059
2023-05-17,100.5031082925166,101.0031082925166,100.0031082925166,100.5031082925166,1499
2023-05-18,100.86881352191907,101.36881352191907,100.36881352191907,100.86881352191907,2699
2023-05-19,98.75608722888731,99.25608722888731,98.25608722888731,98.75608722888731,1132
2023-05-22,96.43808377207067,96.93808377207067,95.93808377207067,96.43808377207067,4945
2023-05-23,96.42890314160988,96.92890314160988,95.92890314160988,96.42890314160988,3013
2023-05-24,95.70609969833058,96.20609969833058,95.20609969833058,95.70609969833058,4368
